MERCADO,TICKER,STOCK,#N/A,,,,,,var%_today,ln,VH(10),VH(20),VH(30),VH(40),VH(60),VH-YTD
NASDAQ,TSLA,NASDAQ:TSLA,25/11/2025 16:00:00,"414,42","420,48","405,95","419,4",71915624,"0,94%","0,0038701","0,6514738715","0,6642625965","0,6011421622","0,6379135082","0,6183393722","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,26/11/2025 16:00:00,"423,95","426,94","416,89","426,58",63462996,"0,94%","0,0169748","0,6536885097","0,6701951886","0,6022496462","0,6318178278","0,6186535631","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,28/11/2025 13:05:00,"426,59","432,93","426,2","430,17",36252861,"0,94%","0,0083806","0,4692496033","0,6423498983","0,600821829","0,6126921815","0,6183276074","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,1/12/2025 16:00:00,"425,32","433,66","425,29","430,14",57463552,"0,94%","-0,0000697","0,471082447","0,6195164735","0,5944355588","0,6111733963","0,6132476407","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,2/12/2025 16:00:00,"430,81","436,8","422,12","429,24",69336626,"0,94%","-0,0020945","0,4721650651","0,6061829908","0,5904667981","0,5886747469","0,6120763477","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,3/12/2025 16:00:00,"432,1","447,92","431,11","446,74",87482964,"0,94%","0,0399606","0,4857220516","0,5930940819","0,6065912331","0,5853004883","0,6185902664","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,4/12/2025 16:00:00,"449,94","454,63","445,39","454,53",71906488,"0,94%","0,0172871","0,4864068341","0,5723558145","0,608595081","0,5863102447","0,6194088409","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,5/12/2025 16:00:00,"453,03","458,87","451,66",455,56427522,"0,94%","0,0010335","0,439385574","0,5505768722","0,6036865597","0,5857738602","0,60432545","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,8/12/2025 16:00:00,"447,45","449,75","435,25","439,58",69165753,"0,94%","-0,0344777","0,5116645819","0,5467228456","0,6036125549","0,5732067546","0,5872090305","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,9/12/2025 16:00:00,"437,54","452,39","435,7","445,17",62367442,"0,94%","0,0126365","0,3613517595","0,5269707875","0,5864276842","0,5520522433","0,5819431646","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,10/12/2025 16:00:00,"446,07","456,88","443,61","451,45",63257475,"0,94%","0,0140084","0,3637132974","0,5269742662","0,5850787748","0,5512601585","0,5790409924","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,11/12/2025 16:00:00,"448,95","449,27","440,33","446,89",55979492,"0,94%","-0,0101521","0,3714834265","0,520363706","0,5859113778","0,5509373208","0,5792658634","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,12/12/2025 16:00:00,"448,09","463,01","441,67","458,96",95656749,"0,94%","0,0266506","0,394600897","0,4219819514","0,5687951135","0,554261325","0,5799987523","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,15/12/2025 16:00:00,"469,44","481,77","467,66","475,31",114542204,"0,94%","0,0350042","0,4265947684","0,4389884188","0,5674854685","0,5592546299","0,5837290145","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,16/12/2025 16:00:00,"472,21","491,5","465,83","489,88",107608075,"0,94%","0,0301932","0,4340479272","0,4489596664","0,570209237","0,5636378035","0,5864268653","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,17/12/2025 16:00:00,"488,22","495,28","466,2","467,26",106490405,"0,94%","-0,0472746","0,5262251957","0,496662553","0,5638185419","0,5820101107","0,5966546585","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,18/12/2025 16:00:00,"478,16","490,86","473,12","483,37",95168446,"0,94%","0,0338966","0,5515627762","0,5091416144","0,5595746889","0,589381016","0,5947994068","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,19/12/2025 16:00:00,"488,12","490,49","474,72","481,2",103305424,"0,94%","-0,0044994","0,5546493479","0,4940505449","0,5439175119","0,5863871183","0,5836076302","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,22/12/2025 16:00:00,"489,88","498,83","485,33","488,73",86916066,"0,94%","0,0155272","0,4861649912","0,4858838018","0,5259910186","0,5768042201","0,577115181","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,23/12/2025 16:00:00,"489,4","491,97","482,84","485,56",58223633,"0,94%","-0,0065073","0,4965575767","0,4232858349","0,5145874136","0,5644380007","0,5773498629","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,24/12/2025 13:05:00,"488,48","490,9","476,8","485,4",41285429,"0,94%","-0,0003296","0,4978771602","0,4243598648","0,5116788337","0,5622682356","0,5773480278","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,26/12/2025 16:00:00,"485,23","489,09","473,82","475,19",58780659,"0,94%","-0,0212586","0,5177466737","0,4388141955","0,5119938468","0,566375388","0,5746495628","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,29/12/2025 16:00:00,469,"469,4",459,"459,64",66263033,"0,94%","-0,0332711","0,5472039509","0,4684469753","0,4616437271","0,5565802136","0,5656031868","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,30/12/2025 16:00:00,"461,09","463,12","453,83","454,43",59238464,"0,94%","-0,0113997","0,4968243656","0,4725017273","0,4649027163","0,5466408435","0,5651746113","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,31/12/2025 16:00:00,"456,1","456,55","449,3","449,72",49077961,"0,94%","-0,0104187","0,439064853","0,4754690226","0,4667291444","0,5416150764","0,5504486819","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,2/01/2026 16:00:00,"457,8","458,34","435,3","438,07",85535406,"0,94%","-0,0262465","0,3779871425","0,4586348413","0,4717573083","0,5234452493","0,5426248722","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,5/01/2026 16:00:00,"447,99","457,55","444,57","451,67",67940839,"0,94%","0,0305731","0,3638695878","0,4721143496","0,4814028268","0,5178881651","0,5469268757","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,6/01/2026 16:00:00,"446,38","448,25","428,78","432,96",89093758,"0,94%","-0,0423065","0,4213908851","0,5049014074","0,499961037","0,5225098388","0,556744545","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,7/01/2026 16:00:00,"435,9","438,37","431,29","431,41",59828790,"0,94%","-0,0035864","0,3878856723","0,4841143399","0,498172516","0,5101082844","0,5414462168","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,8/01/2026 16:00:00,"427,89","436,89","424,37","435,8",57041094,"0,94%","0,0101245","0,4106124348","0,4828785828","0,4448627911","0,498988875","0,5260706185","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,9/01/2026 16:00:00,"435,95","449,05","430,39","445,01",67331456,"0,94%","0,0209133","0,450705108","0,4878938281","0,4499926969","0,5016481472","0,5271198002","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,12/01/2026 16:00:00,"441,23","454,3",438,"448,96",61649627,"0,94%","0,0088370","0,453330014","0,4875842713","0,447466897","0,4979821978","0,5265122532","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,13/01/2026 16:00:00,"450,2","451,81","443,95","447,2",53719214,"0,94%","-0,0039279","0,4138385303","0,4730367844","0,4472151266","0,4490456836","0,5252333406","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,14/01/2026 16:00:00,"442,81","443,91","434,22","439,2",57259500,"0,94%","-0,0180510","0,4213632099","0,4484813487","0,4522748441","0,4532431712","0,523838159","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,15/01/2026 16:00:00,"441,13","445,36","437,65","438,57",49465813,"0,94%","-0,0014355","0,4187897043","0,4217824936","0,4522295245","0,4524591514","0,5218264064","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,16/01/2026 16:00:00,"439,5","447,25","435,26","437,5",60220551,"0,94%","-0,0024427","0,3876059628","0,3777301084","0,4295336175","0,4481247623","0,5211893438","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,20/01/2026 16:00:00,"429,36","430,73","417,44","419,25",63187336,"0,94%","-0,0426093","0,4043119953","0,3744210543","0,4483672502","0,4677635559","0,5312688493","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,21/01/2026 16:00:00,"421,66","438,2","419,62","431,44",68123987,"0,94%","0,0286611","0,382942133","0,4044656903","0,4614233809","0,4695920012","0,5331393005","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,22/01/2026 16:00:00,"435,16","449,5","432,63","449,36",71546729,"0,94%","0,0406959","0,4545326347","0,4420925067","0,4688046119","0,4819372424","0,535836093","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,23/01/2026 16:00:00,"447,43","452,43","444,04","449,06",56771364,"0,94%","-0,0006678","0,4533839229","0,4422106666","0,4668457794","0,4413300127","0,5255697153","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,26/01/2026 16:00:00,445,"445,04","434,28","435,2",49397415,"0,94%","-0,0313508","0,4788617417","0,4569993031","0,4767742887","0,452471477","0,5291661648","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,27/01/2026 16:00:00,"437,41","437,52","430,69","430,9",37733077,"0,94%","-0,0099297","0,4746774763","0,4520103053","0,4767224656","0,4508355586","0,5295704485","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,28/01/2026 16:00:00,"431,91","438,26","430,1","431,46",54857403,"0,94%","0,0012988","0,4758058663","0,4340851045","0,4661559974","0,4501475636","0,5166635155","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,29/01/2026 16:00:00,"437,8","440,23","414,62","416,56",81686127,"0,94%","-0,0351443","0,5070649716","0,4541290765","0,4601345392","0,4625511436","0,5151846333","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,30/01/2026 16:00:00,"425,35","439,88","422,7","430,41",82626066,"0,94%","0,0327077","0,5570875397","0,4797100049","0,4625907434","0,4734593467","0,5178115633","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,2/02/2026 16:00:00,"421,29","427,15","414,5","421,81",58739455,"0,94%","-0,0201833","0,5680198052","0,4745414273","0,4400257644","0,4607186498","0,5038151372","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,3/02/2026 16:00:00,"424,27","428,56","413,69","421,96",56886549,"0,94%","0,0003555","0,5042439466","0,45184391","0,4192982999","0,4571038555","0,49365931","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,4/02/2026 16:00:00,"420,46","423,9","399,18","406,01",74606873,"0,94%","-0,0385327","0,5161044945","0,4458497704","0,4357498255","0,4701988325","0,4949636623","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,5/02/2026 16:00:00,"397,02","402,1","387,53","397,21",72819838,"0,94%","-0,0219127","0,4146360885","0,4529613438","0,4323901485","0,4637764155","0,4894476674","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,6/02/2026 16:00:00,"400,87","414,55","397,75","411,11",62677144,"0,94%","0,0343957","0,4999826429","0,4787664283","0,4557772878","0,4749606495","0,4887431668","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,9/02/2026 16:00:00,"409,91","421,25","407,29","417,32",54484258,"0,94%","0,0149925","0,4936774047","0,4737470115","0,4610878354","0,4752800753","0,489532174","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,10/02/2026 16:00:00,"418,08","427,25",417,"425,21",64450233,"0,94%","0,0187299","0,510261735","0,4804186995","0,4644663717","0,4786199271","0,489301797","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,11/02/2026 16:00:00,"427,96","436,35","420,03","428,27",57361989,"0,94%","0,0071707","0,5127155299","0,4822178026","0,4533526065","0,4715600891","0,4583607778","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,12/02/2026 16:00:00,"430,3","436,23",414,"417,07",61933359,"0,94%","-0,0264998","0,4914092729","0,4888703752","0,4601523298","0,4632458511","0,4631862989","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,13/02/2026 16:00:00,"414,31","424,06","410,88","417,44",51434147,"0,94%","0,0008867","0,4408378948","0,4890758908","0,4595041135","0,4517505883","0,4624068371","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,17/02/2026 16:00:00,"412,36","413,72","400,51","410,63",59678789,"0,94%","-0,0164483","0,4354993089","0,4927077758","0,4543687067","0,4333362648","0,4618057644","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,18/02/2026 16:00:00,"411,11","416,9","409,58","411,32",45921402,"0,94%","0,0016789","0,435947339","0,4598326647","0,4390937648","0,4181660602","0,4615378659","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,19/02/2026 16:00:00,"407,25","415,25","404,11","411,71",51019638,"0,94%","0,0009477","0,3629431433","0,4403730025","0,4158110354","0,4184331254","0,4581603603","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,20/02/2026 16:00:00,"408,3","414,7","405,5","411,82",57912225,"0,94%","0,0002671","0,328259078","0,3961170067","0,4158056309","0,4143215459","0,4572990265","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,23/02/2026 16:00:00,"407,29","407,7","394,04","399,83",69118036,"0,94%","-0,0295469","0,3119812673","0,4099151051","0,4247174742","0,4212675884","0,4331711483","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,24/02/2026 16:00:00,"399,5","410,82","397,64","409,38",57626011,"0,94%","0,0236044","0,335343422","0,4113516185","0,4267132718","0,4297924615","0,4371841912","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,25/02/2026 16:00:00,"412,15","420,34","412,15","417,4",53766486,"0,94%","0,0194012","0,3370402553","0,4209119586","0,4318932215","0,4322831858","0,4378213498","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,26/02/2026 16:00:00,"414,42","416,81","403,66","408,58",53208786,"0,94%","-0,0213573","0,3498847578","0,428973881","0,4369040265","0,4259897858","0,4402843215","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,27/02/2026 16:00:00,"402,94","407,12","398,11","402,51",56512409,"0,94%","-0,0149678","0,3269383136","0,4078185678","0,4356988214","0,4267882535","0,4416504851","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,2/03/2026 16:00:00,"390,6","404,54","388,25","403,32",54451656,"0,94%","0,0020104","0,3276269262","0,3780394314","0,4360110522","0,4264265696","0,4417097178","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,3/03/2026 16:00:00,"395,09","396,34","385,39","392,43",62111287,"0,94%","-0,0273721","0,3510270026","0,3854009257","0,4443502211","0,4270208849","0,4342020998","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,4/03/2026 16:00:00,"397,85","408,33","394,58","405,94",67195416,"0,94%","0,0338472","0,4209505577","0,4172616844","0,4399290073","0,429519334","0,4406636141","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,5/03/2026 16:00:00,"401,57","408,62","399,42","405,55",51515619,"0,94%","-0,0009612","0,4206920258","0,3834573501","0,4266616021","0,4115941761","0,4406093659","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,6/03/2026 16:00:00,"398,09","402,35","394,21","396,73",63542719,"0,94%","-0,0219882","0,4380145643","0,3835401894","0,4029605138","0,41613925","0,4359518218","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,9/03/2026 16:00:00,"390,05","401,59","381,4","398,68",66460628,"0,94%","0,0049031","0,4037870305","0,3520420853","0,4040339329","0,4150016716","0,4347932047","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,10/03/2026 16:00:00,"402,22","406,59","398,19","399,24",59007038,"0,94%","0,0014036","0,3714971755","0,3444918025","0,3920687983","0,4089617449","0,4330591735","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,11/03/2026 16:00:00,"402,28","416,38","402,15","407,82","6,25599E+17","0,94%","0,0212632","0,3760925507","0,3476065184","0,4000206509","0,4139386524","0,4363417214","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,12/03/2026 16:00:00,"405,18","406,5","394,65","395,01","6,09738E+16","0,94%","-0,0319148","0,4022618733","0,3671604231","0,4133013987","0,4234282879","0,4368556458","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,13/03/2026 16:00:00,"399,17","400,2","389,95","391,2","5,85041E+17","0,94%","-0,0096921","0,3973297434","0,3542032577","0,3975777669","0,421414525","0,4269130876","0,6809633204"
NASDAQ,TSLA,NASDAQ:TSLA,16/03/2026 16:00:00,"396,22","403,73","394,42","395,56","5,80683E+17","0,94%","0,0110835","0,4055276731","0,3591089604","0,380543954","0,4235114646","0,4202022182","0,6809633204"
